ASN,rovista_score
203481,0.0
203886,0.0
204514,0.0
204706,0.0
205516,0.0
207966,0.0
208077,0.0
208450,0.0
208664,0.0
209416,0.0
211971,0.0
212940,0.0
212999,0.0
213048,0.0
213146,0.0
213662,0.0
215670,0.0
215947,0.0
214788,0.0
29559,0.0
33864,0.0
203225,0.0
9007,1.0
12923,0.0
47717,0.0
48324,0.0
211643,0.0
9228,0.75
9230,0.5
55846,0.0
58527,0.0
58695,0.0
58737,0.0
59242,0.0
59321,0.0
63826,0.0
63843,0.0
64058,0.0
132561,0.0
132855,0.0
133430,0.0
136211,0.0
137218,0.0
137934,0.0
137947,0.0
139668,0.0
139670,0.0
140887,0.0
149168,0.0
152319,0.0
152916,0.0
153310,0.0
153487,0.0
153548,0.0
9232,0.0
25862,0.0
141159,0.0
149304,0.0
205960,0.0
208525,0.0
131680,0.0
9245,0.0
18199,0.0
133887,0.0
138032,0.0
138973,0.0
151612,0.0
9251,0.0
131785,1.0
138097,0.0
56175,0.0
58562,0.0
131195,0.0
133422,0.0
133456,0.0
133728,0.0
134407,0.0
137003,0.0
137904,0.0
139617,0.0
139895,0.0
140939,0.0
9260,0.0
24409,0.0
135523,0.0
136184,0.0
136384,0.0
139260,0.0
141234,0.0
141347,0.0
141725,0.0
152684,0.0
38038,0.0
45481,0.0
45570,1.0
55467,0.0
56072,0.0
58928,0.0
132584,0.0
133333,0.0
133413,0.0
133627,0.0
134218,0.0
135520,0.0
135583,0.0
136390,0.0
138028,0.0
138503,0.0
139221,0.0
141165,0.0
150146,0.0
17870,0.0
18345,0.0
45671,0.0
59356,0.0
132324,0.0
141000,0.0
153954,0.0
4792,1.0
9639,1.0
10049,0.0
17589,0.0
23588,0.0
46003,0.0
152205,0.0
152229,0.0
142029,0.0
4645,1.0
45888,0.0
131224,0.0
7306,0.0
7611,0.0
9410,1.0
10139,0.0
10141,0.0
18114,0.0
18188,0.0
18360,0.0
18396,0.0
24494,0.0
45218,0.0
45351,0.0
45865,0.0
45941,0.0
55343,0.0
55413,0.0
55437,0.0
55477,0.0
56262,0.0
59322,0.0
63848,0.0
63938,0.0
131465,0.0
132059,0.0
132141,0.0
132505,0.0
132554,0.0
132844,0.0
132862,0.0
133064,0.0
133098,0.0
133131,0.0
133198,0.0
133498,0.0
133623,0.0
134716,0.0
134996,0.0
135132,0.0
135270,0.0
135499,0.0
135582,0.0
135594,0.0
136777,0.0
137417,0.0
137418,0.0
137420,0.0
137487,0.0
138496,0.0
138569,0.0
138678,0.0
139710,0.0
139752,0.0
139900,0.0
140599,0.0
140722,0.0
140878,0.0
141152,0.0
141455,0.0
141676,0.0
141994,0.0
142581,0.0
147044,0.0
147178,0.0
149027,0.0
149170,0.0
149509,0.0
150760,0.0
151408,0.0
151633,0.0
152172,0.0
152173,0.0
152687,0.0
153856,0.0
132744,0.0
134673,0.0
3095,0.0
4623,1.0
4656,0.0
4748,1.0
7499,1.0
9660,0.0
10202,0.0
10238,0.0
15951,0.0
17540,0.0
17555,0.0
17630,0.0
17793,0.0
17975,0.0
24399,0.0
32797,0.0
37936,0.0
38452,0.0
38486,0.0
38574,0.0
38596,0.0
38802,0.0
45485,0.0
55350,0.0
58516,0.0
62119,0.0
63915,0.0
131926,0.0
131994,0.0
132326,0.0
132364,0.0
133068,0.0
133540,0.0
133793,0.0
134168,0.0
134416,0.0
134524,0.0
134826,0.0
135338,0.0
135356,1.0
135419,0.0
136472,0.0
136758,0.0
137927,0.0
137996,0.0
138190,0.0
138647,0.0
138689,0.0
138961,0.0
138963,0.0
139594,0.0
139914,0.0
140813,0.0
141766,0.0
142108,0.0
149424,0.0
149625,0.0
150407,0.0
151061,0.0
151354,0.0
151616,0.0
151650,0.0
151834,0.0
152128,0.0
152136,0.0
153174,0.0
153614,0.0
153619,0.0
153660,0.0
153862,0.0
208932,0.0
212164,0.0
58644,0.0
132718,0.0
4669,1.0
9277,0.0
9321,0.0
9452,0.0
9494,0.0
9521,0.0
9644,0.0
9646,1.0
9689,0.0
9690,1.0
9691,1.0
9756,0.0
9757,0.0
9774,0.0
9853,0.0
9958,1.0
9971,0.0
9976,0.0
10050,0.0
10054,0.0
10164,0.0
17573,0.0
17575,0.0
17597,0.0
17605,0.0
17607,0.0
17608,0.0
17613,0.0
17846,0.0
17849,0.0
17854,0.0
17857,0.0
17861,0.0
17864,0.0
17868,0.0
17874,0.0
17876,0.0
18033,0.0
18175,0.0
18300,0.0
18302,0.0
18310,0.0
18321,0.0
18330,0.0
23553,0.0
23557,0.0
23561,0.0
23563,0.0
23578,0.0
23593,0.0
23594,0.0
23972,0.0
38095,0.0
38096,0.0
38097,0.0
38103,0.0
38109,0.0
38114,0.0
38123,0.0
38133,0.0
38387,0.0
38403,0.0
38404,0.0
38430,0.0
38434,0.0
38673,0.0
38680,0.0
38684,0.0
45366,0.0
45370,0.0
45373,0.0
45374,0.0
45385,0.0
45971,0.0
45992,0.0
45996,0.0
45998,0.0
46004,0.0
55586,0.0
55626,0.0
131097,0.0
131100,0.0
131794,0.0
131812,0.0
131820,0.0
131828,0.0
131829,0.0
131834,0.0
131882,0.0
152294,0.0
204527,0.0
395776,0.0
46032,1.0
17562,0.0
139736,0.0
9329,0.0
17904,0.0
131218,0.0
132124,0.0
136934,0.0
139032,0.0
139731,0.0
151485,0.0
152325,0.0
207511,0.0
152629,0.0
132848,0.0
133616,0.0
133730,0.0
134093,0.0
135336,0.0
135513,0.0
135516,0.0
137898,0.0
45291,0.0
58484,0.0
138061,0.0
138099,0.0
139291,0.0
139386,0.0
139456,0.0
141055,0.0
141897,0.0
141918,0.0
151556,0.0
38765,0.0
132661,0.0
133826,0.0
138071,0.0
138809,0.0
138892,0.0
139368,0.0
140398,0.0
140406,0.0
141066,1.0
141088,0.0
147171,0.0
149346,0.0
149366,0.0
150188,0.0
151502,0.0
18264,0.0
9615,0.0
17698,0.0
17936,0.0
18281,0.0
23630,0.0
23831,0.0
59108,0.25
131915,0.0
17957,0.0
7684,0.0
55897,0.0
59092,0.0
131976,0.0
151377,0.0
24462,0.0
45855,0.0
45910,0.0
55750,0.0
63005,0.0
131188,0.0
132385,0.0
134523,0.0
135343,0.0
137196,0.0
138400,0.0
139805,0.0
150342,0.0
201223,0.0
9384,0.0
9387,0.0
38547,0.0
131275,0.0
138426,0.0
24138,0.0
45057,0.0
9401,0.0
133653,0.0
151733,0.0
9441,0.0
134983,0.0
139230,0.0
9771,1.0
17838,0.0
17878,0.0
18168,0.0
55623,0.0
9484,1.0
10076,0.0
134074,0.0
136936,0.0
138907,1.0
151637,0.0
152299,0.0
7593,0.0
8894,1.0
9223,0.0
9227,0.0
9540,0.0
9730,0.0
9830,0.0
9836,1.0
9941,1.0
16999,0.0
17747,0.0
17753,0.0
18120,0.0
18166,0.0
24003,0.0
24127,0.0
24186,0.0
24327,0.0
24332,0.0
24448,0.0
24560,0.0
31976,0.0
36926,0.0
37616,0.0
38174,0.0
38185,0.0
38204,0.0
38224,0.0
38271,0.0
38312,0.0
38314,0.0
38476,0.0
38565,0.0
38594,0.0
38625,0.0
38746,0.0
38799,0.0
38810,0.0
38857,0.0
45154,0.0
45232,0.0
45466,0.0
45484,0.0
45596,0.0
45609,0.0
45747,0.0
45825,0.0
45942,0.0
47386,0.0
50839,0.0
55353,0.0
55428,0.0
55446,0.0
55474,0.0
55578,0.0
55734,0.0
55740,0.0
55836,0.0
56093,0.0
56202,0.0
56268,0.0
56272,0.0
58371,0.0
58590,0.0
58594,0.0
58640,0.75
58655,0.25
58898,0.0
58909,0.0
58965,0.0
59169,0.0
63935,0.0
131169,0.0
131215,0.0
131256,0.0
132028,0.0
132135,0.0
132211,0.0
132272,0.0
132349,0.0
132371,0.0
132378,0.0
132401,0.0
132417,0.0
132445,0.0
132507,0.0
132523,0.0
132542,0.0
132563,0.0
132760,0.0
132763,0.0
132771,0.0
132785,0.0
132787,0.0
132799,0.0
132893,0.0
132922,0.0
132931,0.0
132954,0.0
132960,0.0
132962,0.0
132964,0.0
133025,0.0
133036,0.0
133088,0.0
133225,0.0
133236,0.0
133240,0.0
133255,0.0
133256,0.0
133262,0.0
133266,0.0
133269,0.0
133274,0.0
133275,0.0
133278,0.0
133279,0.0
133285,0.0
133300,0.0
133303,0.0
133317,0.0
133324,0.0
133491,0.0
133593,0.0
133640,0.0
133650,0.0
133659,0.0
133661,0.0
133671,1.0
133676,0.0
133684,0.0
133685,0.0
133686,0.0
133689,0.0
133695,0.0
133718,0.0
133720,0.0
133971,0.0
133989,0.0
133990,0.0
133992,0.0
133999,0.0
134001,0.0
134011,0.0
134017,0.0
134019,0.0
134033,0.0
134034,0.0
134040,0.0
134041,0.0
134050,0.0
134249,0.0
134252,0.0
134260,0.0
134285,0.0
134286,0.0
134295,0.0
134305,0.0
134316,0.0
134322,0.0
134332,0.0
134375,0.0
134430,0.0
134475,0.0
134513,0.0
134556,0.0
134793,0.0
134862,0.0
134867,0.0
134868,0.0
134874,0.0
134876,0.0
134880,0.0
134888,0.0
134907,0.0
134918,0.0
134938,0.0
134975,0.0
135133,0.0
135139,0.0
135181,0.0
135183,0.0
135188,0.0
135192,0.0
135206,0.0
135214,0.0
135217,0.0
135234,0.0
135235,0.0
135238,0.0
135239,0.0
135244,0.0
135247,0.0
135253,0.0
135695,0.0
135705,0.0
135719,0.0
135724,0.0
135740,0.0
135758,0.0
135761,0.0
135763,0.0
135773,0.0
135808,0.0
135817,0.0
135843,0.0
135845,0.0
135847,0.0
135857,0.0
135863,0.0
135867,0.0
135876,0.0
136153,0.0
136179,0.0
136230,0.0
136284,0.0
136285,0.0
136287,0.0
136324,0.0
136330,0.0
136357,0.0
136368,0.0
136377,0.0
136437,1.0
136575,0.0
136590,0.0
136622,0.0
136626,0.0
136629,0.0
136632,0.0
136633,0.0
136635,0.0
136649,0.0
136651,0.0
136652,0.0
136666,0.0
136680,0.0
136683,0.0
136684,0.0
136694,0.0
136697,0.0
136700,0.0
136716,0.0
136720,0.0
136956,0.0
137000,0.0
137092,0.0
137095,0.0
137104,0.0
137107,1.0
137108,0.0
137114,0.0
137130,0.0
137143,0.0
137152,0.0
137155,0.0
137158,0.0
137164,0.0
137172,0.0
137173,0.0
137282,0.0
137602,0.0
137622,0.0
137659,0.0
137666,0.0
137670,0.0
137673,0.0
137677,0.0
138202,0.0
138222,0.0
138244,0.0
138250,0.0
138277,0.0
138278,0.0
138279,0.0
138282,0.0
138300,0.0
138304,0.0
138310,0.0
138311,0.0
138425,0.0
138711,0.0
138727,0.0
138743,0.0
138745,0.0
138756,0.0
138762,0.0
138767,0.0
138774,0.0
138797,0.0
138800,0.0
138922,0.0
138957,0.0
139066,0.0
139068,0.0
139463,0.0
139488,0.0
139515,0.0
139533,0.0
139536,0.0
139559,0.0
139570,0.0
139684,0.0
140121,0.0
140129,0.0
140134,0.0
140156,0.0
140167,0.0
140173,0.0
140204,1.0
141193,0.0
141252,0.0
141253,0.0
141266,0.0
141293,0.0
141304,0.0
141420,0.0
141453,0.0
141477,0.0
141489,0.0
141508,0.0
141536,0.0
141549,0.0
141728,0.0
141731,0.0
141752,0.0
141767,0.0
141783,0.0
141816,0.0
141834,0.0
141840,0.0
141844,0.0
141869,0.0
141872,0.0
141876,0.0
142011,0.0
142151,0.0
142477,0.0
142503,0.0
142505,0.0
146851,0.0
146852,0.0
146876,0.0
146879,0.0
146886,0.0
146904,0.0
146918,0.0
146944,0.0
147183,0.0
147240,0.0
147255,0.0
147273,0.0
149194,0.0
149202,0.0
149240,0.0
149241,0.0
149248,0.0
149251,0.0
149258,0.0
149277,0.0
149486,0.0
149528,0.0
149536,0.0
149560,0.0
149600,0.0
149603,0.0
149614,0.0
149622,0.0
149624,0.0
149765,0.0
149871,0.0
150007,0.0
150023,0.0
150026,0.0
150079,0.0
150106,0.0
150118,0.0
150339,0.0
150386,0.0
150609,0.0
150632,0.0
150655,0.0
150802,0.0
151095,0.0
151099,0.0
151103,0.0
151121,0.0
151130,0.0
151131,0.0
151152,0.0
151624,0.0
151666,0.0
151684,0.0
151685,0.0
151690,0.0
151692,0.0
151749,0.0
151764,0.0
151768,0.0
151773,0.0
151830,0.0
152341,0.0
152490,0.0
152493,0.0
152498,0.0
152501,0.0
152506,0.0
152573,0.0
152720,0.0
153222,0.0
153275,0.0
153292,0.0
153370,0.0
153489,0.0
153672,0.0
153676,0.0
153738,0.0
153754,0.0
153795,0.0
153901,0.0
154011,0.0
154051,0.0
9896,0.0
9901,0.0
7478,1.0
18182,1.0
45667,0.0
132280,0.5
135062,0.0
140867,1.0
140918,0.0
18065,0.0
23838,0.0
45929,0.0
55543,0.0
55784,0.0
135878,0.0
140268,0.0
140643,0.0
149874,0.0
152641,0.0
9513,0.0
9516,0.0
49304,0.0
396856,0.0
9525,1.0
9961,1.0
23659,0.0
38280,0.0
38868,0.0
51946,0.0
132434,0.0
138391,0.0
139830,0.0
141206,0.0
147299,0.0
45939,0.0
58609,0.0
58617,0.0
63954,0.0
132872,0.0
135123,0.0
136427,0.0
136730,0.0
137258,0.0
137481,0.0
137513,0.0
139067,0.0
141008,0.0
141164,0.0
150724,0.0
151410,0.0
45235,0.0
45415,0.0
45433,0.0
45536,0.0
54470,0.0
56056,0.0
58659,0.0
58678,0.0
58778,0.0
59187,0.0
132527,0.0
132976,0.25
133005,0.0
133234,0.0
133238,0.0
133265,0.0
133271,0.0
133298,0.0
133315,0.0
133388,0.0
133552,0.0
133647,0.0
133678,0.0
133692,0.0
133975,0.0
134021,0.25
134182,0.0
134294,0.0
134331,0.0
134345,0.0
134858,0.0
134922,0.0
134928,0.0
134944,0.0
134969,0.0
135082,0.0
135851,0.0
136295,0.0
136470,0.0
136625,0.0
136946,0.0
137632,0.0
137639,0.0
137678,0.0
139512,0.0
139522,0.0
140141,0.0
140540,0.0
140687,0.0
141018,0.0
141529,0.0
141547,0.0
141561,0.0
141798,0.0
142289,0.0
142508,0.0
146908,0.0
149005,0.0
149278,0.0
149595,0.0
150057,0.0
150593,0.0
151118,0.0
151132,0.0
151716,0.0
151729,0.0
151732,0.0
152502,0.0
152547,0.0
153272,0.0
153512,0.0
154068,0.0
136736,0.0
17724,0.0
23602,0.0
24378,0.0
132032,0.0
23929,0.0
24277,0.0
63774,0.0
63780,0.0
63790,0.0
9609,0.0
23632,0.0
38170,0.0
63983,0.0
135396,0.0
139448,0.0
152374,0.0
18190,0.0
38334,0.0
38471,0.0
55402,0.0
58677,0.0
131891,0.0
132150,0.0
133195,0.0
134564,0.0
136260,0.0
137936,0.0
138970,0.0
151789,0.0
9670,0.0
18412,0.0
63894,0.0
134094,1.0
152610,0.0
9681,0.0
133859,0.0
133876,0.0
134163,0.0
134459,0.0
135153,0.0
135294,0.0
137536,0.0
138680,0.0
141044,0.0
150127,0.0
150798,0.0
18207,0.0
23957,0.0
58457,0.0
58702,0.0
58971,0.0
132166,0.0
132239,0.0
132613,0.0
132924,0.0
132955,0.0
132957,0.0
132972,0.0
132978,0.0
133702,0.0
133963,0.0
134005,0.0
134020,1.0
134257,0.0
134262,0.0
134276,0.0
134311,0.0
134340,0.0
134900,0.0
134933,0.0
135036,0.0
135171,0.0
135178,0.0
135216,0.0
135240,0.0
135756,0.0
135813,0.0
135831,0.0
135837,0.0
135873,0.0
136279,0.0
136297,0.0
136305,0.0
136323,0.0
136328,0.0
136353,0.0
136360,0.0
136639,0.0
136670,0.0
136687,0.0
136688,0.0
136699,0.0
136902,0.0
137084,0.0
137090,0.0
137093,0.0
137102,0.0
137112,0.0
137120,0.0
137150,0.0
137153,0.0
137586,0.0
137590,1.0
138224,0.0
138230,0.0
138299,0.0
138301,0.0
138315,0.0
138316,0.0
138706,0.0
138713,0.0
138731,0.0
138772,0.0
138786,0.0
139508,0.0
139521,1.0
140115,0.0
140119,0.0
140137,0.0
140191,0.0
141241,0.0
141249,0.0
141269,0.0
141270,0.0
141310,0.0
141311,0.0
141314,1.0
141416,0.0
141488,0.0
141497,0.0
141509,0.0
141534,0.0
141794,0.0
141815,0.0
141848,0.0
141864,0.0
141873,0.0
141878,0.0
142443,0.0
142445,0.0
142465,0.0
142481,0.0
142484,0.0
142515,0.0
142533,0.0
146853,0.0
146888,0.0
146925,0.0
147258,0.0
147260,0.0
147264,0.0
147271,0.0
149214,0.0
149219,0.0
149228,0.0
149229,0.0
149232,0.0
149245,0.0
149261,0.0
149533,0.0
149553,0.0
149558,0.0
149564,0.0
149576,0.0
149583,0.0
149604,0.0
149611,0.0
150011,0.0
150063,0.0
150611,0.0
150634,0.0
150644,0.0
150651,0.0
151087,0.0
151096,0.0
151125,0.0
151160,0.0
151325,0.0
151695,0.0
151711,0.0
151752,0.0
152487,0.0
152494,0.0
152504,0.0
152534,0.0
152569,0.0
153216,0.0
153243,0.0
153254,0.0
153261,0.0
153277,0.0
153677,0.0
153798,0.0
153897,0.0
9738,1.0
9746,1.0
9785,0.0
9789,1.0
135033,0.0
9559,1.0
9889,1.0
10022,0.0
18159,0.0
23655,0.0
24107,0.0
38495,1.0
38900,0.0
45179,0.0
45285,0.0
45473,0.0
45620,0.0
45868,0.0
55454,0.0
55793,0.0
55860,0.0
55926,0.0
56304,0.0
58610,0.0
58666,0.0
64076,0.0
131174,0.0
131239,0.0
132083,0.0
132174,0.0
132231,0.0
132284,0.0
132347,0.0
132815,0.0
133075,1.0
133455,0.0
133878,0.0
134099,0.0
134131,0.0
134378,0.0
135142,0.0
137469,0.0
137472,0.0
138348,0.0
139681,0.0
140220,0.0
140870,0.0
141413,0.0
141769,0.0
150287,0.0
153350,0.0
153389,0.0
24400,1.0
24444,1.0
24445,0.0
24547,1.0
38019,1.0
56040,0.0
56041,0.0
56042,0.0
56044,0.0
56045,0.0
56046,1.0
56047,1.0
56048,0.0
59025,0.0
63531,0.0
63647,0.0
63695,0.0
63727,0.0
131486,0.0
132510,0.0
132525,1.0
134810,1.0
135629,1.0
137751,0.0
138407,0.0
139080,0.0
139137,0.0
140105,0.0
140895,0.0
141425,0.0
146841,0.0
23862,0.0
45600,0.0
58706,0.0
131253,0.0
131281,0.0
132796,0.0
135162,0.0
4721,0.0
7686,1.0
9378,0.0
9614,0.0
9617,0.0
18134,0.0
18136,0.0
23635,0.0
23788,0.0
23790,0.0
24276,0.0
24290,0.0
45675,0.0
45690,0.0
9825,1.0
152718,0.0
17813,0.0
24485,0.0
45340,0.0
45927,0.0
56166,0.0
58703,0.0
59189,0.0
131787,0.0
132423,0.0
132441,0.0
133037,0.0
133233,0.0
133260,0.0
133287,0.0
133308,0.0
133725,0.0
134512,0.0
134901,0.0
135218,0.0
135557,0.0
135734,0.0
135764,0.0
135769,0.0
136659,1.0
136702,0.0
137617,0.2
137638,0.0
137661,0.0
137956,0.0
138243,0.0
140033,0.0
140110,0.0
141288,0.0
141332,0.0
141476,0.0
142455,0.0
147228,0.0
150640,0.0
151703,0.0
151757,0.0
152533,0.0
153181,0.0
9832,0.0
64046,0.0
136808,0.8
142633,0.0
150152,0.0
153491,0.0
9845,0.0
9697,0.0
10066,0.0
4664,1.0
9952,0.0
9973,0.0
17833,0.0
24509,0.0
38106,0.0
38425,0.0
45977,0.0
131866,0.0
152220,0.0
9755,0.0
9975,1.0
24337,0.0
45906,0.0
55508,0.0
131297,0.0
133500,0.0
136486,0.0
136748,0.0
139011,0.0
150716,0.0
9874,0.0
135008,0.0
55824,0.0
55847,0.25
142501,0.0
142502,0.0
26768,0.0
140042,0.0
142002,0.0
142611,0.0
151397,0.0
151797,0.0
151990,0.0
152111,0.0
152475,0.0
399870,0.0
400618,0.0
59374,0.0
63940,0.0
9900,0.0
38209,0.0
38286,0.0
131241,0.0
132590,0.0
132599,0.0
133200,0.0
135333,0.0
135664,0.0
136379,0.0
137206,0.0
137503,0.0
137811,0.0
137966,0.0
138528,0.25
139056,0.0
139588,0.0
139871,0.0
140659,0.0
149634,0.0
149828,0.0
150295,0.0
150796,0.0
151795,0.0
153864,0.0
23861,0.0
55673,0.0
58398,0.0
64312,0.0
134612,0.0
135448,0.0
137354,0.0
141890,0.0
141931,0.0
142388,0.0
150513,0.0
152028,0.0
152350,0.0
152842,0.0
210952,0.0
142115,0.0
141403,0.0
18413,0.0
18415,0.0
18429,1.0
24157,1.0
24158,1.0
24163,1.0
24164,1.0
24165,1.0
38841,1.0
131143,0.0
131148,0.0
131635,0.0
131671,0.0
135596,0.0
211612,0.0
58884,0.0
135345,0.0
136803,0.0
150447,0.0
17962,0.25
18242,0.0
137794,0.0
17545,0.0
17736,0.0
24218,0.0
38532,0.0
45331,0.0
55710,0.0
58622,0.0
58910,0.0
58983,0.0
131332,0.0
132033,0.0
132035,0.0
132170,0.0
132694,0.0
133084,0.0
133609,0.0
134573,0.0
134698,0.0
136412,0.0
136552,0.0
137050,0.0
137839,0.0
137963,0.0
138339,0.0
138663,0.0
139241,0.0
139776,0.0
139815,0.0
139899,0.0
140942,0.0
140971,0.0
141987,0.0
142631,0.0
149494,0.0
151345,0.0
152113,0.0
18252,0.0
23900,0.0
24393,0.0
38293,0.0
132133,0.0
133947,0.0
134695,0.5
134811,0.0
135566,0.0
135635,0.0
136035,0.0
137058,0.0
138906,0.0
140699,0.0
141214,0.0
141692,0.0
147300,0.0
152463,0.0
153746,0.0
9934,0.0
152692,0.0
17668,0.0
9950,0.0
10043,0.0
10051,0.0
17585,0.0
17879,0.0
23585,0.0
38102,0.0
24270,0.0
38654,0.0
60679,0.0
9990,1.0
17678,0.0
18069,0.0
23642,0.0
23791,0.0
63779,0.0
63805,0.0
131156,0.0
131939,0.0
146969,0.0
4686,1.0
10108,0.0
55894,0.0
132827,0.0
45189,0.0
132753,0.0
134024,1.0
139489,0.0
9943,0.0
18334,0.0
17570,0.0
9451,1.0
17469,0.0
17471,0.0
18109,0.0
18230,0.0
24122,0.0
24389,0.0
24432,0.0
38203,0.0
38210,0.0
38256,0.0
38588,0.0
45245,0.0
55406,0.0
58736,0.0
58813,0.0
58826,0.0
58926,0.0
59362,0.0
63980,0.0
64018,0.0
64043,0.0
64059,0.0
64063,0.0
64074,0.0
131464,0.0
132339,0.0
132490,0.0
133155,0.0
133866,0.0
133954,0.0
134116,0.0
134437,0.0
134562,0.0
134601,0.0
134734,0.0
134740,0.0
134812,0.0
135055,0.0
135092,0.0
135346,0.0
135420,0.0
135597,0.0
135882,0.0
136217,0.0
136224,0.0
136248,0.0
136262,0.0
136275,0.0
136435,0.0
136556,0.0
136558,0.0
136563,0.0
136941,0.0
136999,0.0
137013,0.0
137033,0.0
137059,0.0
137252,0.0
137255,0.0
137403,0.0
137425,0.0
137498,0.0
137505,0.0
137526,0.0
137584,0.0
137828,0.0
137961,0.0
138192,0.0
138343,0.0
138431,0.0
138493,0.0
138505,0.0
138549,0.0
138600,0.0
138619,0.0
138697,0.0
138912,0.0
139025,0.0
139026,0.0
139053,0.0
139325,0.0
139335,0.0
139780,0.0
139825,0.0
139865,0.0
139919,0.0
140037,0.0
140071,0.0
140077,0.0
140084,0.0
140088,0.0
140098,0.0
140226,0.0
140267,0.0
140541,0.0
140711,0.0
140916,0.0
141209,0.0
141351,0.0
141385,0.0
141414,0.0
141474,0.0
141723,0.0
142278,0.0
142577,0.0
146953,0.0
146957,0.0
147029,0.0
147050,0.0
148794,0.0
149015,0.0
149032,0.0
149295,0.0
149298,0.0
149306,0.0
149453,0.0
149501,0.0
149505,0.0
149643,0.0
149829,0.0
149831,0.0
149860,0.0
149865,0.0
149876,0.0
149988,0.0
150001,0.0
150123,0.0
150170,0.0
150327,0.0
150336,0.0
150667,0.0
150731,0.0
151809,0.0
151957,0.0
152189,0.0
152304,0.0
152479,0.0
152606,0.0
152690,0.0
152709,0.0
152886,0.0
153038,0.0
153048,0.0
153378,0.0
153385,0.0
153470,0.0
153483,0.0
153490,0.0
153556,0.0
153680,0.0
153035,0.0
10089,0.0
10101,0.0
131467,0.0
133875,0.0
10132,0.0
55858,0.0
134379,0.0
15399,0.0
24320,1.0
58439,0.0
60504,0.0
132281,0.0
133467,0.0
135059,0.0
139089,0.0
197407,0.0
132395,0.0
4848,0.0
9392,0.0
10231,0.0
18811,0.0
55361,0.0
56059,0.0
56195,0.0
133038,0.0
135319,0.0
136501,0.0
136798,0.0
136955,0.0
137887,0.0
138516,0.0
139061,0.0
139293,0.0
139606,0.0
141029,0.0
142560,0.0
150374,0.0
152919,0.0
17463,0.0
33403,0.0
132707,0.0
146961,0.0
205610,0.0
214454,0.0
17794,1.0
21840,0.0
31715,0.0
36131,0.0
135402,0.0
137235,0.0
137517,0.0
142146,0.0
212879,0.0
215817,0.0
393942,0.0
38875,0.0
139759,0.0
10133,0.0
9917,0.0
13741,0.0
38853,0.0
131645,0.0
152622,0.0
215470,0.0
10143,1.0
24065,0.0
45797,0.0
134709,0.0
136201,0.0
136423,0.0
139315,0.0
139581,0.0
141743,0.0
152181,0.0
7625,1.0
9764,1.0
18160,0.0
38099,0.0
38678,0.0
45991,0.0
152199,0.0
10160,0.0
55571,0.0
134069,0.0
136751,0.0
10207,0.0
17776,0.0
24225,0.0
38777,0.0
45306,0.0
10225,0.0
141858,0.0
149621,0.0
140631,0.0
24376,0.0
10241,0.0
55378,0.0
16614,0.0
27583,0.0
395993,0.0
400155,0.0
401642,0.0
264640,0.0
265818,0.0
267932,0.0
10278,0.0
22306,1.0
52233,0.0
22237,0.0
10292,0.0
17004,0.0
5779,1.0
7233,0.0
7280,1.0
10230,0.0
10880,0.0
14196,0.0
14776,0.0
14777,0.0
14778,0.0
14779,0.0
14780,0.0
16515,0.0
18293,0.0
26085,0.0
26101,0.0
28122,0.0
34010,0.0
36088,0.0
36229,0.0
36646,0.0
36647,0.0
36752,0.0
38032,0.0
43428,0.0
45501,0.0
56173,0.0
203070,0.0
203219,0.0
203220,0.0
393245,0.0
14334,0.0
17298,0.0
21553,0.0
394263,0.0
396426,0.0
11367,0.0
12206,0.0
13481,0.0
14974,0.0
20372,0.0
22555,0.0
22888,0.0
26027,0.0
26148,0.0
30526,0.0
33315,0.0
40414,0.0
46868,0.0
54848,0.0
393573,0.0
394590,0.0
394963,0.0
395902,0.0
400266,0.0
393365,0.0
52853,0.0
271354,0.0
271640,0.0
33414,0.0
11419,1.0
11706,1.0
13522,0.0
19182,1.0
26598,0.0
26599,0.0
27699,0.0
28177,0.0
28265,0.0
28278,0.0
28324,0.0
28358,0.0
28588,0.0
28628,0.0
52520,0.0
52523,0.0
52538,1.0
52608,0.0
52623,0.0
52688,1.0
52754,0.0
52782,0.0
52837,0.0
52891,0.0
52922,0.0
52923,0.0
52958,0.0
53111,0.0
53124,0.0
53172,0.0
61835,0.0
262276,0.0
262295,0.0
262301,0.0
262458,0.0
262487,0.0
262512,0.0
262520,1.0
262694,0.0
262959,0.0
262963,0.0
262972,0.0
263293,0.0
263310,0.0
263417,0.0
263477,0.0
263560,0.0
264125,1.0
264323,0.0
264514,0.0
265049,0.0
265058,0.0
265065,0.0
265152,0.0
265202,0.0
265203,0.0
265443,0.0
266039,1.0
266077,0.0
266105,0.0
266161,0.0
266388,1.0
266461,0.0
266533,0.0
266992,0.0
267049,0.0
267192,0.0
267270,0.5
267655,0.0
268018,0.0
268143,0.0
268170,0.0
268669,0.0
268938,0.0
268982,0.0
269077,0.0
269080,0.0
269137,0.0
269225,0.0
269562,0.0
270252,0.0
270319,0.0
270453,0.0
270521,0.0
270540,0.0
270770,0.0
270980,0.0
271200,0.0
271303,0.0
271362,0.0
272199,0.0
272264,0.0
272661,0.0
272672,0.0
272750,0.0
273586,0.0
273686,0.0
273708,0.0
273720,0.0
274720,0.0
274733,0.0
401814,0.0
3935,0.0
10506,0.0
11827,0.0
15199,0.0
15323,0.0
16679,0.0
27183,0.0
30075,0.0
33427,0.0
54027,0.0
55268,0.0
